,user_id,item_id,sentiment,app_name
10314331,jazarey,550.0,0,Left 4 Dead 2
10314591,jazarey,49520.0,2,Borderlands 2
10314831,76561198043147411,620.0,2,Portal 2
10315271,Qualbert,262060.0,2,Darkest Dungeon®
10315571,Qualbert,363970.0,0,Clicker Heroes
10316411,Qualbert,250760.0,2,Shovel Knight: Treasure Trove
10316771,Qualbert,250900.0,2,The Binding of Isaac: Rebirth
10316892,Qualbert,113200.0,2,The Binding of Isaac
10317132,Qualbert,225080.0,2,Brothers - A Tale of Two Sons
10317252,Qualbert,258520.0,0,The Vanishing of Ethan Carter
10317453,RAYNNNISREADY,17080.0,2,Tribes: Ascend
10317533,benpk34alt,252490.0,0,Rust
10318253,76561198043175946,265630.0,1,Fistful of Frags
10318853,76561198043192599,244930.0,2,SNOW
10319853,bymyselfformyself,245150.0,2,The Novelist
10319961,bymyselfformyself,225080.0,2,Brothers - A Tale of Two Sons
10320081,bymyselfformyself,233370.0,2,The Raven - Legacy of a Master Thief
10320117,inkinthehart,50620.0,2,Darksiders™
10320277,inkinthehart,55230.0,2,Saints Row: The Third
10320397,inkinthehart,15700.0,2,Oddworld: Abe's Oddysee®
10320431,76561198043209505,301520.0,2,Robocraft
10321152,76561198043276490,218230.0,2,PlanetSide 2
10321332,williamfranklin,440.0,1,Team Fortress 2
10321812,hhheckle,730.0,2,Counter-Strike: Global Offensive
10321973,76561198043392285,207230.0,2,ArcheBlade™
10322393,76561198043392285,294860.0,0,Valkyria Chronicles™
10322694,76561198043452448,222880.0,2,Insurgency
10323234,Nasty_is_cool,440.0,1,Team Fortress 2
10323715,76561198043454585,238430.0,2,Contagion
10324316,76561198043454585,218230.0,1,PlanetSide 2
10324496,76561198043457790,209080.0,2,Guns of Icarus Online
10324977,76561198043469792,280740.0,2,Aperture Tag: The Paint Gun Testing Initiative
10325777,76561198043499851,250320.0,2,The Wolf Among Us
10325837,76561198043529964,730.0,2,Counter-Strike: Global Offensive
10325997,-PRoSlayeR-,201570.0,2,Really Big Sky
10326137,-PRoSlayeR-,364690.0,0,SUPER DISTRO
10326209,76561198043594420,225080.0,1,Brothers - A Tale of Two Sons
10326329,76561198043594420,268750.0,2,Magicite
10326489,anarchyjr,620.0,2,Portal 2
10326929,TeFauPeHaDe,206420.0,1,Saints Row IV
10327209,TeFauPeHaDe,351800.0,0,Dev Guy
10327239,76561198043624811,730.0,2,Counter-Strike: Global Offensive
10327399,76561198043631496,730.0,1,Counter-Strike: Global Offensive
10327559,76561198043633744,363970.0,1,Clicker Heroes
10328399,JiggySaur,261030.0,2,The Walking Dead: Season 2
10328459,76561198043639144,22370.0,1,Fallout 3: Game of the Year Edition
10328479,axzalar,252490.0,0,Rust
10329199,axzalar,234670.0,0,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD
10329559,quantummagnum,440.0,2,Team Fortress 2
10330039,zombifiedddd,236430.0,2,DARK SOULS™ II
10330239,76561198043699745,620.0,2,Portal 2
10330679,76561198043699745,49520.0,2,Borderlands 2
10330919,76561198043707981,49520.0,2,Borderlands 2
10331159,76561198043707981,210770.0,1,Sanctum 2
10331639,76561198043713459,257170.0,2,Rebuild 3: Gangs of Deadsville
10331925,76561198043717627,209000.0,2,Batman™: Arkham Origins
10332165,voldemosh,232090.0,2,Killing Floor 2
10332405,voldemosh,1250.0,0,Killing Floor
10332605,76561198043733532,42910.0,1,Magicka
10332925,Red_Kn1ght,251430.0,2,The Inner World
10332974,76561198043753683,367580.0,2,Hook
10333034,76561198043753683,212680.0,2,FTL: Faster Than Light
10333154,76561198043753683,48190.0,2,Assassin’s Creed® Brotherhood
10333276,generalstubbs,57690.0,2,Tropico 4
10333396,magmantis,248820.0,0,Risk of Rain
10333816,bruxozi,241930.0,0,Middle-earth™: Shadow of Mordor™
10334016,bruxozi,238460.0,2,BattleBlock Theater®
10335296,bruxozi,221260.0,2,Little Inferno
10335356,bruxozi,113200.0,1,The Binding of Isaac
10335596,bruxozi,206440.0,1,To the Moon
10335898,bruxozi,207610.0,1,The Walking Dead
10335978,76561198043795163,440.0,2,Team Fortress 2
10336458,76561198043816164,220.0,2,Half-Life 2
10336598,76561198043818962,231160.0,2,The Swapper
10336838,75k12,214510.0,1,LEGO The Lord of the Rings
10337038,75k12,8870.0,1,BioShock Infinite
10337138,75k12,249130.0,1,LEGO® Marvel™ Super Heroes
10337339,PR_JT,440.0,1,Team Fortress 2
10337819,MrDestroy12,440.0,2,Team Fortress 2
10338299,invantage,440.0,2,Team Fortress 2
10338779,76561198043904527,4000.0,2,Garry's Mod
10339219,76561198043905413,245470.0,2,Democracy 3
10339474,Darthlambrou,550.0,2,Left 4 Dead 2
10339734,Darthlambrou,220200.0,2,Kerbal Space Program
10339814,76561198043928101,550.0,2,Left 4 Dead 2
10340074,chandlerthewise,310370.0,0,The Way of Life Free Edition
10340156,Airtay,221640.0,2,Super Hexagon
10340236,Airtay,293320.0,2,Coma: Mortuary
10340264,Airtay,304050.0,2,Trove
10341104,Airtay,286500.0,2,"House of 1,000 Doors: Family Secrets Collector's Edition"
10341136,I_Is_Spider,440.0,2,Team Fortress 2
10341617,Wazkick3n,730.0,1,Counter-Strike: Global Offensive
10341777,76561198044018636,273110.0,0,Counter-Strike Nexon: Zombies
10342418,76561198044018636,304930.0,1,Unturned
10343518,76561198044018636,242720.0,0,GunZ 2: The Second Duel
10343818,76561198044018636,208090.0,2,Loadout
10344238,76561198044018636,440.0,1,Team Fortress 2
10344718,Ilikesalad,214490.0,0,Alien: Isolation
10344798,Ilikesalad,250320.0,0,The Wolf Among Us
10344859,Ilikesalad,6020.0,1,STAR WARS™ Jedi Knight - Jedi Academy™
10344962,PUGSAREPRO,253710.0,0,theHunter Classic
10345362,PUGSAREPRO,214950.0,1,Total War™: ROME II - Emperor Edition
10345442,fusefinal,8190.0,1,Just Cause 2
10345602,76561198044027872,313120.0,1,Stranded Deep
10345722,76561198044027872,299360.0,0,Block N Load
10346362,76561198044027872,259080.0,2,Just Cause 2: Multiplayer Mod
10346515,Weet_Bix_Kid_97,440.0,2,Team Fortress 2
10346995,jtman12345678,304930.0,0,Unturned
10348095,EL_BARTO92,550.0,2,Left 4 Dead 2
10348355,76561198044092869,8870.0,2,BioShock Infinite
10348455,carlosbala,4000.0,2,Garry's Mod
10348895,76561198044116529,4580.0,2,"Warhammer® 40,000: Dawn of War® - Dark Crusade"
10348950,76561198044120483,235400.0,0,King’s Bounty: Legions
10349112,76561198044120483,206190.0,2,Gunpoint
10349472,76561198044120483,113400.0,2,APB Reloaded
10349652,76561198044120483,200210.0,2,Realm of the Mad God
10350252,76561198044120483,108800.0,2,Crysis 2 - Maximum Edition
10350292,76561198044128695,440.0,1,Team Fortress 2
10350772,impulsivityy,252490.0,2,Rust
10351492,76561198044136381,252490.0,2,Rust
10352212,miniondemarco,20.0,2,Team Fortress Classic
10352252,miniondemarco,221640.0,2,Super Hexagon
10352332,Sir_Scmoofie,241930.0,2,Middle-earth™: Shadow of Mordor™
10352532,76561198044143456,307690.0,1,Sleeping Dogs: Definitive Edition
10352772,Beeplmao,13600.0,2,Prince of Persia®: The Sands of Time
10352802,Beeplmao,252490.0,0,Rust
10353522,Beeplmao,209060.0,2,Drunken Robot Pornography
10353746,Beeplmao,206440.0,2,To the Moon
10354046,Beeplmao,8870.0,1,BioShock Infinite
10354146,Beeplmao,7670.0,0,BioShock™
10354226,Beeplmao,201810.0,2,Wolfenstein: The New Order
10354306,Beeplmao,17570.0,2,"Pirates, Vikings, and Knights II"
10354966,Beeplmao,42910.0,1,Magicka
10355286,magicoluan,440.0,2,Team Fortress 2
10355766,MoaRGaYbACoNStRiPs,550.0,2,Left 4 Dead 2
10356026,NateTheSquid,211820.0,0,Starbound
10356926,whostoledandan,730.0,2,Counter-Strike: Global Offensive
10357086,christopherlane,221910.0,2,The Stanley Parable
10357286,Gotcharrr,263280.0,0,SPINTIRES™
10357766,Gotcharrr,67370.0,0,The Darkness II
10357846,Gotcharrr,224600.0,1,Defiance
10358246,Gotcharrr,247730.0,2,Nether: Resurrected
10358646,Gotcharrr,49520.0,2,Borderlands 2
10358886,Gotcharrr,230410.0,2,Warframe
10359126,Jem93,440.0,1,Team Fortress 2
10359606,76561198044272190,221910.0,1,The Stanley Parable
10359806,76561198044272190,108800.0,2,Crysis 2 - Maximum Edition
10359846,76561198044272190,620.0,1,Portal 2
10360286,76561198044276877,730.0,2,Counter-Strike: Global Offensive
10360448,ThereInTheTrees,4000.0,2,Garry's Mod
10360888,achthenuts,440.0,1,Team Fortress 2
10361368,76561198044351737,730.0,2,Counter-Strike: Global Offensive
10361528,mynamej3ff,202970.0,1,Call of Duty®: Black Ops II
10361710,Namey5,233450.0,2,Prison Architect
10362070,Namey5,233740.0,2,Organ Trail: Director's Cut
10362310,Namey5,221100.0,2,DayZ
10362550,Namey5,20500.0,2,Red Faction Guerrilla Steam Edition
10362690,Namey5,13570.0,2,Tom Clancy's Splinter Cell Chaos Theory®
10362704,Namey5,9480.0,2,Saints Row 2
10362744,Vextraaa,4000.0,0,Garry's Mod
10363184,76561198044386834,24960.0,2,Battlefield: Bad Company™ 2
10363224,gamesdead,730.0,2,Counter-Strike: Global Offensive
10363384,xxrileyyzz,440.0,2,Team Fortress 2
10363864,xxrileyyzz,298240.0,2,Red Crucible®: Firestorm
10364364,xxrileyyzz,227940.0,2,Heroes & Generals
10364684,xxrileyyzz,10180.0,2,Call of Duty®: Modern Warfare® 2
10364805,bigboogaloo,4000.0,0,Garry's Mod
10365245,bigboogaloo,304930.0,0,Unturned
10366345,glitchsteal,22330.0,1,The Elder Scrolls IV: Oblivion® Game of the Year Edition
10366385,glitchsteal,339280.0,2,Strife®
10366865,glitchsteal,209870.0,2,Blacklight: Retribution
10367025,Bestsonaau,303210.0,1,The Beginner's Guide
10367139,76561198044448809,287700.0,2,METAL GEAR SOLID V: THE PHANTOM PAIN
10367459,voorzaat,38600.0,2,Faerie Solitaire
10367525,76561198044456214,440.0,2,Team Fortress 2
10368005,76561198044485625,4000.0,1,Garry's Mod
10368445,meekaplier,207140.0,0,SpeedRunners
10369645,meekaplier,211260.0,2,They Bleed Pixels
10369861,meekaplier,232430.0,2,Gone Home
10370061,meekaplier,327410.0,2,A Bird Story
10370331,uprisingreaperx,208090.0,0,Loadout
10370751,uprisingreaperx,224540.0,2,Ace of Spades: Battle Builder
10371031,uprisingreaperx,244870.0,2,Electronic Super Joy
10371211,uprisingreaperx,241600.0,0,Rogue Legacy
10371452,davyblue92,440.0,2,Team Fortress 2
10371933,Nightxlash,230410.0,2,Warframe
10372174,76561198044574089,4000.0,0,Garry's Mod
10372615,Kiwianim,218230.0,2,PlanetSide 2
10372795,76561198044593988,261640.0,2,Borderlands: The Pre-Sequel
10373035,76561198044602692,310370.0,2,The Way of Life Free Edition
10373115,76561198044603144,440.0,2,Team Fortress 2
10373595,76561198044618156,302830.0,2,BLOCKADE 3D
10373715,ElvisDetonandos,253980.0,1,Enclave
10373766,ElvisDetonandos,271590.0,1,Grand Theft Auto V
10373926,ElvisDetonandos,440.0,1,Team Fortress 2
10374406,ForcedMeMees,211820.0,2,Starbound
10375306,ForcedMeMees,311210.0,2,Call of Duty®: Black Ops III
10375666,76561198044634932,730.0,2,Counter-Strike: Global Offensive
10375826,alpal88,234190.0,0,Receiver
10375886,alpal88,417860.0,2,Emily is Away
10376186,alpal88,223470.0,2,POSTAL 2
10376607,kotorlord44,205100.0,1,Dishonored
10376767,kotorlord44,232790.0,2,Broken Age
10377007,GhostMusic,49520.0,2,Borderlands 2
10377247,GhostMusic,317400.0,2,Portal Stories: Mel
10377547,GhostMusic,224760.0,2,FEZ
10377647,76561198044688378,250500.0,2,Super Amazing Wagon Adventure
10377737,76561198044688378,41500.0,2,Torchlight
10377810,76561198044716809,311210.0,0,Call of Duty®: Black Ops III
10378170,76561198044716809,242860.0,0,Verdun
10378650,76561198044716809,269050.0,0,Year Walk
10378710,76561198044716809,105600.0,0,Terraria
10379430,76561198044722565,242680.0,2,Nuclear Throne
10379850,stirfru,730.0,0,Counter-Strike: Global Offensive
10380010,morpheusimhotep,40930.0,2,The Misadventures of P.B. Winterbottom
10380102,76561198044815084,4000.0,2,Garry's Mod
10380542,76561198044815084,391540.0,2,Undertale
10380622,SoenBR,630.0,1,Alien Swarm
10380782,SoenBR,440.0,2,Team Fortress 2
10381262,PredatoryStarfish,34900.0,2,Bad Rats: the Rats' Revenge
10381322,Mikkyb,49520.0,2,Borderlands 2
10381562,76561198044873127,39140.0,2,FINAL FANTASY VII
10381622,76561198044890018,49520.0,1,Borderlands 2
10381862,76561198044934299,17470.0,2,Dead Space
10381902,MrCalvino,252490.0,2,Rust
10382624,mitch8ham,227940.0,2,Heroes & Generals
10382944,mitch8ham,108600.0,2,Project Zomboid
10383505,mitch8ham,219640.0,0,Chivalry: Medieval Warfare
10383785,TheUltimateFilipino,383980.0,1,Rivals of Aether
10383961,Nuewman,240.0,2,Counter-Strike: Source
10384101,76561198044989220,204360.0,2,Castle Crashers®
10385501,ziqan,248820.0,1,Risk of Rain
10385921,76561198045002205,15620.0,2,"Warhammer 40,000: Dawn of War II"
10386021,76561198045002205,6060.0,1,"Star Wars: Battlefront 2 (Classic, 2005)"
10386081,YepItsTiho,113400.0,2,APB Reloaded
10386261,YepItsTiho,21690.0,0,Resident Evil™ 5/ Biohazard 5®
10386581,Adam201028,236370.0,0,Interstellar Marines
10387481,Adam201028,221910.0,1,The Stanley Parable
10387682,76561198045070923,35450.0,2,Red Orchestra 2: Heroes of Stalingrad with Rising Storm
10388162,76561198045070923,265630.0,0,Fistful of Frags
10388762,76561198045070923,2600.0,1,Vampire: The Masquerade - Bloodlines
10388782,76561198045070923,240.0,2,Counter-Strike: Source
10388922,theprettybunch,113020.0,2,Monaco: What's Yours Is Mine
10390122,theprettybunch,47890.0,2,The Sims™ 3
10390143,76561198045080203,262550.0,2,Gunman Clive
10390183,unlessitsafarm,208090.0,2,Loadout
10390603,76561198045086352,231060.0,1,Ragnarok Online 2
10390702,M16Vampire,330830.0,0,Tales from the Borderlands
10390762,Tyrranis,1250.0,0,Killing Floor
10390962,Tyrranis,91900.0,2,Post Apocalyptic Mayhem
10391034,Tyrranis,55150.0,2,"Warhammer 40,000: Space Marine"
10391134,NocturnalKnight2,239030.0,2,"Papers, Please"
10391374,76561198045161688,236090.0,2,Dust: An Elysian Tail
10391774,pootmakingdispenser,440.0,2,Team Fortress 2
10392255,76561198045222792,221100.0,0,DayZ
10392497,76561198045222792,227160.0,2,Kinetic Void
10392596,76561198045222792,204880.0,2,Sins of a Solar Empire®: Rebellion
10393036,76561198045222792,234160.0,2,Strike Suit Infinity
10393193,strayadard,105600.0,2,Terraria
10393913,76561198045266632,304930.0,2,Unturned
10395013,nerds4lyfe,319510.0,2,Five Nights at Freddy's
10395053,nerds4lyfe,248170.0,2,Clickteam Fusion 2.5
10395213,nerds4lyfe,332800.0,0,Five Nights at Freddy's 2
10395233,nerds4lyfe,265930.0,2,Goat Simulator
10395773,76561198045296161,12140.0,2,Max Payne
10395793,pavelkadots,50300.0,2,Spec Ops: The Line
10396113,pavelkadots,241930.0,0,Middle-earth™: Shadow of Mordor™
10396315,76561198045316180,4000.0,2,Garry's Mod
10396755,76561198045316180,346010.0,2,Besiege
10397115,76561198045316180,209080.0,2,Guns of Icarus Online
10397595,76561198045316180,9350.0,2,Supreme Commander
10397621,76561198045323634,99900.0,0,Spiral Knights
10398581,thisismygifturl,218680.0,2,Scribblenauts Unlimited
10398881,76561198045351949,227940.0,0,Heroes & Generals
10399201,76561198045351949,440.0,2,Team Fortress 2
10399681,76561198045373498,235600.0,1,Tom Clancy’s Splinter Cell Blacklist
10399801,76561198045377236,346110.0,2,ARK: Survival Evolved
10400801,76561198045377236,211820.0,2,Starbound
10401701,bentommy,290080.0,2,Life is Feudal: Your Own
10402101,bentommy,221100.0,0,DayZ
10402341,monkeyseemonkeydoo,48700.0,2,Mount & Blade: Warband
10402541,monkeyseemonkeydoo,321300.0,1,Mount & Blade: Warband - Viking Conquest Reforged Edition
10402941,KillerThriller,233130.0,2,Shadow Warrior
10403181,KillerThriller,6860.0,2,Hitman: Blood Money
10403201,KillerThriller,253710.0,0,theHunter Classic
10403601,KillerThriller,200710.0,2,Torchlight II
10404242,coztenza,271590.0,0,Grand Theft Auto V
10404402,coztenza,730.0,1,Counter-Strike: Global Offensive
10404562,mr_j_ghostly,204100.0,2,Max Payne 3
10404642,mr_j_ghostly,48000.0,0,LIMBO
10404802,76561198045470177,104700.0,0,Super MNC
10405203,alacpt,221100.0,2,DayZ
10405443,alacpt,8870.0,0,BioShock Infinite
10405543,Bongbee,278080.0,1,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition / 真・三國無双７ with 猛将伝
10405623,76561198045542486,7670.0,2,BioShock™
10405703,76561198045547769,227180.0,2,Kingdom Wars
10406459,76561198045565399,440.0,1,Team Fortress 2
10406939,Jellyman93,220200.0,1,Kerbal Space Program
10407019,Widzialny,203770.0,2,Crusader Kings II
10407199,Slipzpers,238460.0,0,BattleBlock Theater®
10408479,76561198045627858,440.0,1,Team Fortress 2
10408960,76561198045633274,304930.0,2,Unturned
10410060,76561198045638432,253710.0,2,theHunter Classic
10410461,76561198045638432,263280.0,0,SPINTIRES™
10410941,KrimzonTA,35140.0,2,Batman: Arkham Asylum Game of the Year Edition
10411141,oio20199,220.0,1,Half-Life 2
10411281,oio20199,250580.0,0,Paranautical Activity: Deluxe Atonement Edition
10411473,CdogAu,730.0,2,Counter-Strike: Global Offensive
10411633,76561198045708291,234190.0,2,Receiver
10411693,ej600,291480.0,0,Warface
10412054,StayMad,390670.0,2,Steel Ocean
10412234,killersam5215,440.0,0,Team Fortress 2
10412714,killersam5215,730.0,2,Counter-Strike: Global Offensive
10412875,kswk,730.0,2,Counter-Strike: Global Offensive
10413035,kswk,8930.0,2,Sid Meier's Civilization® V
10413135,kswk,440.0,2,Team Fortress 2
10413615,ZiReach,8870.0,0,BioShock Infinite
10413715,ZiReach,4000.0,1,Garry's Mod
10414155,ZiReach,200710.0,1,Torchlight II
10414795,bigboygeorge,230410.0,2,Warframe
10415035,DerpyAssassin,212800.0,2,Super Crate Box
10415095,DerpyAssassin,203160.0,2,Tomb Raider
10415335,DerpyAssassin,98200.0,1,Frozen Synapse
10415505,76561198045816839,221100.0,1,DayZ
10415746,Clankrocks,261030.0,0,The Walking Dead: Season 2
10415807,ppusssy,224260.0,0,No More Room in Hell
10416347,76561198045834194,206210.0,2,Gotham City Impostors Free to Play
10416587,76561198045838636,730.0,2,Counter-Strike: Global Offensive
10416747,Trythion,211820.0,2,Starbound
10417647,76561198045877315,105600.0,2,Terraria
10418367,picworthe,391540.0,0,Undertale
10418447,picworthe,319630.0,2,Life is Strange - Episode 1
10418647,picworthe,730.0,1,Counter-Strike: Global Offensive
10418807,picworthe,250900.0,2,The Binding of Isaac: Rebirth
10418927,picworthe,25000.0,2,Overgrowth
10419047,picworthe,339800.0,0,HuniePop
10419287,picworthe,49520.0,1,Borderlands 2
10419529,76561198045891077,237930.0,2,Transistor
10419829,76561198045895742,22380.0,2,Fallout: New Vegas
10419989,malekii999,212680.0,2,FTL: Faster Than Light
10420109,randomnumbers217,8930.0,2,Sid Meier's Civilization® V
10420210,WeTheGods,221100.0,2,DayZ
10420450,76561198045959168,252490.0,2,Rust
10421170,76561198045971049,265930.0,1,Goat Simulator
10421710,jiskastla,440.0,0,Team Fortress 2
10422190,bullmastiffs,107410.0,0,Arma 3
10423030,76561198046000848,250420.0,2,8BitMMO
10423510,76561198046000848,304930.0,2,Unturned
10424610,76561198046002444,212680.0,2,FTL: Faster Than Light
10424730,76561198046002444,219150.0,2,Hotline Miami
10424890,76561198046002444,24200.0,2,DC Universe™ Online
10425290,76561198046002444,261030.0,1,The Walking Dead: Season 2
10425350,76561198046002444,211820.0,2,Starbound
10426250,76561198046002444,218230.0,2,PlanetSide 2
10426430,ProfChadington,440.0,1,Team Fortress 2
10426910,HadleighGreen,99900.0,2,Spiral Knights
10427870,HadleighGreen,241540.0,0,State of Decay
10428110,HadleighGreen,211420.0,2,DARK SOULS™: Prepare To Die™ Edition
10428270,timetotossthediceagain,282440.0,2,Quake Live™
10428390,MisterSkellington,219990.0,2,Grim Dawn
10428950,MisterSkellington,211420.0,0,DARK SOULS™: Prepare To Die™ Edition
10429111,MisterSkellington,105600.0,2,Terraria
10429831,76561198046021047,440.0,2,Team Fortress 2
10430311,CAIDENROX,110800.0,0,L.A. Noire
10430431,CAIDENROX,373180.0,2,Kung Fury: Street Rage
10430484,CAIDENROX,219640.0,1,Chivalry: Medieval Warfare
10430765,76561198046045570,220200.0,1,Kerbal Space Program
10430845,OBCyborg,24790.0,2,Command & Conquer 3: Tiberium Wars
10430854,OBCyborg,235460.0,2,METAL GEAR RISING: REVENGEANCE
10430935,OBCyborg,287450.0,2,Rise of Nations: Extended Edition
10431239,OBCyborg,620.0,2,Portal 2
10431679,76561198046049932,440.0,2,Team Fortress 2
10432159,76561198046066175,221100.0,0,DayZ
10432399,76561198046089580,2700.0,1,RollerCoaster Tycoon® 3: Platinum
10432431,justin1011,207140.0,2,SpeedRunners
10433631,justin1011,8930.0,2,Sid Meier's Civilization® V
10433731,justin1011,210870.0,0,Cloudberry Kingdom™
10433749,justin1011,265630.0,2,Fistful of Frags
10434350,psssssssssssssssssssh,105600.0,2,Terraria
10435070,76561198046114151,209870.0,2,Blacklight: Retribution
10435230,76561198046114151,218230.0,2,PlanetSide 2
10435410,chloepetersen,730.0,2,Counter-Strike: Global Offensive
10435570,76561198046128346,211820.0,2,Starbound
10436470,de_edwardo,105600.0,2,Terraria
10437191,Schlongbergsachs,440.0,1,Team Fortress 2
10437671,Schlongbergsachs,252490.0,2,Rust
10438391,90s_cars,227300.0,2,Euro Truck Simulator 2
10438631,90s_cars,4000.0,0,Garry's Mod
10439071,subwooper,208090.0,1,Loadout
10439492,76561198046211301,250320.0,2,The Wolf Among Us
10439552,76561198046211301,49520.0,2,Borderlands 2
10439792,76561198046211301,48700.0,2,Mount & Blade: Warband
10439992,sparid,49520.0,2,Borderlands 2
10440232,navman360,4000.0,2,Garry's Mod
10440674,76561198046339462,211820.0,1,Starbound
10441574,76561198046339462,250900.0,2,The Binding of Isaac: Rebirth
10441695,maxwellstime,620.0,2,Portal 2
10442136,76561198046360299,1250.0,0,Killing Floor
10442336,76561198046396625,440.0,2,Team Fortress 2
10442818,76561198046426932,230410.0,2,Warframe
10443058,76561198046427260,440.0,2,Team Fortress 2
10443538,76561198046431048,334230.0,1,Town of Salem
10443839,kaboomgames,211820.0,2,Starbound
10444739,76561198046474248,49520.0,2,Borderlands 2
10444979,76561198046474248,730.0,2,Counter-Strike: Global Offensive
10445139,76561198046474248,99900.0,0,Spiral Knights
10446100,76561198046474248,3590.0,2,Plants vs. Zombies GOTY Edition
10446140,76561198046474248,204360.0,2,Castle Crashers®
10447540,rexmatical,211420.0,1,DARK SOULS™: Prepare To Die™ Edition
10447700,rexmatical,323470.0,2,DRAGON BALL XENOVERSE
10447860,rexmatical,223710.0,1,Cry of Fear
10448100,rexmatical,221640.0,0,Super Hexagon
10448180,rexmatical,105600.0,1,Terraria
10448900,rexmatical,4000.0,1,Garry's Mod
10449340,rexmatical,440.0,2,Team Fortress 2
10449820,WishForNight,273350.0,0,Evolve Stage 2
10450061,WishForNight,440.0,2,Team Fortress 2
10450541,76561198046477340,221640.0,1,Super Hexagon
10450621,trollviper,1250.0,2,Killing Floor
10450821,mrkerfuffle,252490.0,0,Rust
10451541,76561198046508287,17080.0,2,Tribes: Ascend
10451621,76561198046508397,440.0,2,Team Fortress 2
10452101,76561198046508397,240.0,2,Counter-Strike: Source
10452241,76561198046510669,269210.0,0,Hero Siege
10453542,76561198046546837,10500.0,2,Empire: Total War™
10453642,76561198046546837,34030.0,1,Napoleon: Total War™
10453737,76561198046546837,214950.0,1,Total War™: ROME II - Emperor Edition
10453817,beepboopbop,351640.0,2,Eternal Senia
10453897,beepboopbop,105600.0,0,Terraria
10454618,76561198046582634,220700.0,2,RPG Maker VX Ace
10454686,76561198046582634,344820.0,2,Forsaken Fortress Strategy
10454721,76561198046582634,27940.0,2,Dead Horde
10454833,76561198046612873,211820.0,2,Starbound
10455733,76561198046612873,440.0,2,Team Fortress 2
10456213,76561198046614897,9900.0,2,Star Trek Online
10456513,DatWombat,6060.0,0,"Star Wars: Battlefront 2 (Classic, 2005)"
10456573,DjPTTR,730.0,2,Counter-Strike: Global Offensive
10456733,DjPTTR,107410.0,2,Arma 3
10457573,DjPTTR,8980.0,1,Borderlands
10457813,76561198046668535,221100.0,1,DayZ
10458053,76561198046713163,387970.0,0,Clown House (Palyaço Evi)
10458071,strangemoose,236430.0,0,DARK SOULS™ II
10458272,76561198046730416,200210.0,0,Realm of the Mad God
10458872,76561198046730416,730.0,2,Counter-Strike: Global Offensive
10459032,KingPahn,238320.0,1,Outlast
10459392,Brensarinn_,550.0,1,Left 4 Dead 2
10459652,liambull,220.0,0,Half-Life 2
10459792,liambull,21690.0,2,Resident Evil™ 5/ Biohazard 5®
10460112,76561198046804443,730.0,2,Counter-Strike: Global Offensive
10460272,chapechap,319630.0,2,Life is Strange - Episode 1
10460473,76561198046813617,620.0,1,Portal 2
10460913,76561198046813617,400.0,2,Portal
10461053,76561198046815037,105600.0,2,Terraria
10461773,76561198046818156,4920.0,1,Natural Selection 2
10462254,76561198046818156,206420.0,2,Saints Row IV
10462534,GetyourMedz,211820.0,2,Starbound
10463434,GetyourMedz,232050.0,0,Eador. Masters of the Broken World
10463544,GetyourMedz,730.0,2,Counter-Strike: Global Offensive
10463704,GetyourMedz,440.0,2,Team Fortress 2
10464184,76561198046825758,440.0,2,Team Fortress 2
10464664,76561198046825758,200210.0,2,Realm of the Mad God
10465264,paojdsflkasjfda,213670.0,1,South Park™: The Stick of Truth™
10465444,76561198046834503,22300.0,1,Fallout 3
10465484,BRexona,252490.0,1,Rust
10466204,BRexona,209650.0,1,Call of Duty®: Advanced Warfare - Gold Edition
10466344,BRexona,243470.0,1,Watch_Dogs™
10466504,BRexona,311210.0,0,Call of Duty®: Black Ops III
10466864,_gary_the_snail,730.0,2,Counter-Strike: Global Offensive
10467024,_gary_the_snail,206190.0,2,Gunpoint
10467384,76561198046856087,221100.0,0,DayZ
10467624,76561198046856087,49520.0,2,Borderlands 2
10467864,76561198046856125,211820.0,0,Starbound
10468765,rangerftw,304930.0,2,Unturned
10469865,killer9458,440.0,2,Team Fortress 2
10470345,76561198046912687,113200.0,1,The Binding of Isaac
10470586,Sabatonic,252950.0,2,Rocket League®
10471466,Sabatonic,346010.0,1,Besiege
10471826,Sabatonic,730.0,1,Counter-Strike: Global Offensive
10471986,Yunzz,730.0,2,Counter-Strike: Global Offensive
10472147,bizarregamingspike,203140.0,2,Hitman: Absolution™
10472247,Sum1_Else,730.0,0,Counter-Strike: Global Offensive
10472407,Sum1_Else,4000.0,2,Garry's Mod
10472847,jimbylad,240.0,2,Counter-Strike: Source
10472987,spidermanhoodies4sale,296470.0,1,Mount Your Friends
10473349,Josefuuu,440.0,2,Team Fortress 2
10473829,garyyy__,49520.0,2,Borderlands 2
10474071,greenie1995,220.0,2,Half-Life 2
10474211,greenie1995,218230.0,1,PlanetSide 2
10474391,Cropmy5,212680.0,2,FTL: Faster Than Light
10474511,76561198047204024,200510.0,2,XCOM: Enemy Unknown
10474651,spartanwarrior662,730.0,2,Counter-Strike: Global Offensive
10474811,Blaziiken,230410.0,2,Warframe
10475052,JolteonBro,400.0,2,Portal
10475192,76561198047241469,304930.0,0,Unturned
10476292,FancyPantal00ns,304930.0,1,Unturned
